127.0.0.1 - - [04/Jul/2018:17:01:36 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:14:14 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:14:39 +0530] "GET /LetsTalkFrontend/c_user/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:16 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:16 +0530] "GET /LetsTalkFrontend/RouteConfig.js HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:16 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:16 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 200 1321
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:17 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 200 48973
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:17 +0530] "GET /LetsTalkFrontend/RouteConfig.js HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:17 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 200 5118358
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:34 +0530] "GET /LetsTalkFrontend/ HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:35 +0530] "GET /LetsTalkFrontend/RouteConfig.js HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:35 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 200 574
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:35 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 200 1321
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:35 +0530] "GET /LetsTalkFrontend/resources/img/logo.jpg HTTP/1.1" 200 48973
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:35 +0530] "GET /LetsTalkFrontend/resources/img/bg.jpg HTTP/1.1" 200 5118358
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:36 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [04/Jul/2018:17:22:37 +0530] "GET /LetsTalkFrontend/c_user/Login.html HTTP/1.1" 200 759
