127.0.0.1 - - [22/Jul/2018:22:33:56 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/c_job/JobController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/resources/css/lt-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/c_chat/ChatController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/resources/js/RouteConfig.js HTTP/1.1" 200 2549
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/c_user/UserController.js HTTP/1.1" 200 3021
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/c_friend/FriendController.js HTTP/1.1" 200 4508
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkMiddleware/getImage/%7B%7BcurrentUser.emailID%7D%7D. HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:14 +0530] "GET /LetsTalkFrontend/resources/img/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:15 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:15 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:24 +0530] "POST /LetsTalkMiddleware/login HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:28 +0530] "GET /LetsTalkFrontend/c_job/showAllJob.html HTTP/1.1" 200 2518
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:28 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:28 +0530] "GET /LetsTalkMiddleware//listAllJobs HTTP/1.1" 200 899
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:33 +0530] "GET /LetsTalkMiddleware/listBlogs HTTP/1.1" 200 2365
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:33 +0530] "GET /LetsTalkFrontend/c_blog/showAllBlogs.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:37 +0530] "GET /LetsTalkFrontend/c_friend/showAllFriends.html HTTP/1.1" 200 929
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:49 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:51 +0530] "GET /LetsTalkFrontend/c_chat/chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:51 +0530] "GET //LetsTalkMiddleware/chat/info?t=1532279091216 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:51 +0530] "GET //LetsTalkMiddleware/chat/603/kmrak3zt/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:34:52 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:00 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:01 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:01 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:01 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:02 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:02 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:02 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:03 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:03 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:03 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:03 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:03 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:04 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
0:0:0:0:0:0:0:1 - - [22/Jul/2018:22:35:04 +0530] "GET /LetsTalkMiddleware/listApprovedBlogs HTTP/1.1" 200 1744
